sample_id,ARBF,type,day,sample_id_old,month_date,sample_date,sampling_week,AR_num,AR,phase,replicate,sampling_event,water_use,extr_date,qubit_clean,qubit_nguL,sterivex_date,sterivex_filtered_vol,bf_total_homog_vol,shear_rpm,pH,conductivity,DO,temp,cl_total,cl_free,FCM_vol,TCC1,TCC2,TCC3,ICC1,ICC2,ICC3,FCM_dilution,ICC_avg,TCC_avg,ICC_cells.mL,TCC_cells.mL,bf_fcm_dilution,bf_TCC1,bf_TCC2,bf_TCC3,bf_ICC1,bf_ICC2,bf_ICC3,bf_TCC_avg,bf_ICCavg (cells/mL),ATPt1,ATPt2,ATPt3,bf_ATPt_avg_nmol.cm2,ATPt_std_RLU,ATPt_avg_RLU,ATPt_avg_nM,ATPe1,ATPe2,ATPe3,ATPe_avg_RLU,bf_ATPe_avg_nmol.cm2,bf_ATPi_avg_nmol.cm2,ATPe_avg_nM,ATPi_avg_nM,flow_rate_mL.min,residence_time_h,length.cm,8/27/2019,9/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_203,AR,tapres,203.00,tapres_tapres_30,Apr2020,4/20/2020,29,tapres,tapres,2,A,30,535,,,,4/17/2020,,,,8.86,77.43,8.29,23.1,1.02,0.15,50,280,375,386,8.00E+01,9.20E+01,8.10E+01,1.00,8.43E+01,3.47E+02,,,,,,,,,,,,6576,6127,5816,,6.189574791,6173,0.001054456,6983,6948,7063,6998,,,0.001211989,-0.000157533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_217,AR,AR,217.00,AR_1_31,May2020,5/4/2020,31,1,AR1,2,A,31,0,,,,,,,50,7.41,74.96,8.35,22,0.01,0.01,50,12757,13094,13104,11768,11224,8852,1.00,1.06E+04,1.30E+04,,,,,,,,,,,,49139,54843,48769,,6.697186761,50842.91662,0.010952003,3807,3770,3775,3783.964567,,,0.00061249,0.010339513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_217,AR,AR,217.00,AR_2_31,May2020,5/4/2020,31,2,AR2,2,A,31,0,,,,,,,50,7.69,118.4,8.53,21.7,0.03,0.02,50,6769,6739,6725,4612,4937,4367,1.00,4.64E+03,6.74E+03,,,,,,,,,,,,60040,59207,53763,,5.918440122,57601.31675,0.012579336,18570,18745,18675,18663.19468,,,0.003600578,0.008978758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_217,AR,AR,217.00,AR_3_31,May2020,5/4/2020,31,3,AR3,2,A,31,0,,,,,,,50,7.68,118.6,8.62,21.7,0.03,0.01,50,4222,4556,4511,2410,2539,2349,1.00,2.43E+03,4.43E+03,,,,,,,,,,,,44587,54359,45921,,11.01599586,48102.06077,0.01029863,27411,27366,26602,27123.77692,,,0.005452509,0.00484612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_217,AR,AR,217.00,AR_4_31,May2020,5/4/2020,31,4,AR4,2,A,31,0,,,,,,,50,7.64,117,8.34,22,0.04,0,50,5962,6271,6072,4155,4132,4276,1.00,4.19E+03,6.10E+03,,,,,,,,,,,,55837,69857,66881,,11.56050422,63896.67439,0.014114276,19977,20235,22945,21010.6996,,,0.004106641,0.010007635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_217,AR,AR,217.00,AR_5_31,May2020,5/4/2020,31,5,AR5,2,A,31,0,,,,,,,50,7.59,118.4,8.63,21.6,0.03,0.01,50,10606,11190,10886,8053,8029,7287,1.00,7.79E+03,1.09E+04,,,,,,,,,,,,94686,86139,110237,,12.65833851,96517.11396,0.022309434,16046,16376,15915,16111.17025,,,0.003058361,0.019251072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQ_217,AR,MQ,217.00,MQ_MQ_31,May2020,5/4/2020,31,MQ,MQ,2,A,31,0,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,776,716,644,,9.309387568,709.9376418,9.55943E-05,698,711,698,702.306706,,,9.44545E-05,1.13987E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tap_217,AR,tap,217.00,tap_tap_31,May2020,5/4/2020,31,tap,tap,2,A,31,0,,,,,,,,8.8,131.4,7.65,22.5,0.25,0.23,50,1856,1803,1718,711,579,582,1.00,6.24E+02,1.79E+03,,,,,,,,,,,,7982,9141,7903,,8.326926515,8323.368798,0.001469298,3057,171546,33281,25939.25313,,,0.005188843,-0.003719545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_217,AR,tapres,217.00,tapres_tapres_31,May2020,5/4/2020,31,tapres,tapres,2,A,31,0,,,,,,,,8.84,108.3,7.3,22.8,0.23,0.02,50,1221,1704,1681,549,484,541,1.00,5.25E+02,1.54E+03,,,,,,,,,,,,10931,11012,10427,,2.938438193,10786.86285,0.001959257,5750,5618,5576,5647.515717,,,0.000955299,0.001003957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_230,AR,AR,230.00,AR_1_32,May2020,5/17/2020,33,1,AR1,2,A,32,0,,,,,,,50,,,,,0.31,0,50,1903,2227,2142,1048,1000,1001,1.00,1.02E+03,2.09E+03,,,,,,,,,,,,14448,17359,14046,,11.88186684,15215.80849,0.002870286,10327,15600,15948,13696.24977,,,0.00255391,0.000316376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_230,AR,AR,230.00,AR_2_32,May2020,5/17/2020,33,2,AR2,2,A,32,0,,,,,,,50,,,,,0.03,0.01,50,11150,11343,11668,7432,7226,6742,1.00,7.13E+03,1.14E+04,,,,,,,,,,,,59253,61617,64594,,4.331878611,61782.81482,0.013596931,15825,15600,15948,15790.34121,,,0.002990834,0.010606097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_230,AR,AR,230.00,AR_3_32,May2020,5/17/2020,33,3,AR3,2,A,32,0,,,,,,,50,,,,,0.08,0.03,50,5506,5653,5771,2795,2491,2723,1.00,2.67E+03,5.64E+03,,,,,,,,,,,,43189,48246,40139,,9.363135266,43732.1004,0.009265442,19446,19609,19520,19524.88631,,,0.003785568,0.005479874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_230,AR,AR,230.00,AR_4_32,May2020,5/17/2020,33,4,AR4,2,A,32,0,,,,,,,50,,,,,0.07,0.01,50,7625,7799,7594,5378,5776,5636,1.00,5.60E+03,7.67E+03,,,,,,,,,,,,62653,60704,56010,,5.717588874,59722.99577,0.013094681,15197,15306,15264,15255.60059,,,0.00287862,0.010216061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_230,AR,AR,230.00,AR_5_32,May2020,5/17/2020,33,5,AR5,2,A,32,0,,,,,,,50,,,,,0.01,0.01,50,15503,15277,14895,9238,9169,8598,1.00,9.00E+03,1.52E+04,,,,,,,,,,,,119430,104235,76320,,22.24187898,98307.90812,0.022769366,13533,13736,13287,13517.4187,,,0.002516922,0.020252443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tap_230,AR,tap,230.00,tap_tap_32,May2020,5/17/2020,33,tap,tap,2,A,32,0,,,,,,,,,,,,1.34,0.18,50,313,326,288,95,96,99,1.00,9.67E+01,3.09E+02,,,,,,,,,,,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_230,AR,tapres,230.00,tapres_tapres_32,May2020,5/17/2020,33,tapres,tapres,2,A,32,0,,,,,,,,,,,,1.29,0.06,50,239,251,266,53,61,102,1.00,7.20E+01,2.52E+02,,,,,,,,,,,,12711,13243,12820,,2.174633684,12922.64382,0.002394296,12091,12304,12567,12319.13042,,,0.002270501,0.000123795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_242,AR,AR,242.00,AR_1_33,May2020,5/29/2020,35,1,AR1,2,A,33,0,,,,,,,50,8.26,,,20.7,0.09,0.05,50,3179,3361,3335,2599,2460,2541,1.00,2.53E+03,3.29E+03,,,,,,,,,,,,31438,36376,30465,,9.704051051,32660.56382,0.006701068,9562,7842,9287,8863.739984,,,0.001575552,0.005125517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_242,AR,AR,242.00,AR_2_33,May2020,5/29/2020,35,2,AR2,2,A,33,0,,,,,,,50,8.1,,,20.7,0.02,0.02,50,10120,10481,10110,8260,8748,8532,1.00,8.51E+03,1.02E+04,,,,,,,,,,,,119877,140614,171979,,18.39651516,142587.0058,0.034403806,18658,16648,16136,17113.58569,,,0.00327029,0.031133516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_242,AR,AR,242.00,AR_3_33,May2020,5/29/2020,35,3,AR3,2,A,33,0,,,,,,,50,8.05,,,20.8,0.04,0.02,50,7236,7601,7712,5360,5344,4745,1.00,5.15E+03,7.52E+03,,,,,,,,,,,,101756,95312,100010,,3.366851897,98988.25739,0.022944343,25226,25364,25882,25489.1091,,,0.005088988,0.017855355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_242,AR,AR,242.00,AR_4_33,May2020,5/29/2020,35,4,AR4,2,A,33,0,,,,,,,50,8.01,,,20.9,0.04,0.04,50,7942,8302,8082,7466,7148,6877,1.00,7.16E+03,8.11E+03,,,,,,,,,,,,167440,120807,119196,,20.43401599,134092.452,0.032136351,20211,20135,21639,20650.2608,,,0.004028516,0.028107835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_242,AR,AR,242.00,AR_5_33,May2020,5/29/2020,35,5,AR5,2,A,33,0,,,,,,,50,7.98,,,21.3,0.03,0.18,50,14434,13588,13630,12445,11985,12221,1.00,1.22E+04,1.39E+04,,,,,,,,,,,,612654,369195,279669,,43.24792034,398448.1407,0.107644155,23076,24048,23892,23668.13293,,,0.004687052,0.102957102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tap_242,AR,tap,242.00,tap_tap_33,May2020,5/29/2020,35,tap,tap,2,A,33,0,,,,,,,,9.05,,,20.6,0.82,0.21,50,1144,1164,1179,196,170,196,1.00,1.87E+02,1.16E+03,,,,,,,,,,,,34268,33505,31564,,4.212763581,33092.54274,0.006799519,31199,31071,31062,31110.60381,,,0.006349012,0.000450508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_242,AR,tapres,242.00,tapres_tapres_33,May2020,5/29/2020,35,tapres,tapres,2,A,33,0,,,,,,,,8.94,,,21,0.8,0.04,50,824,708,659,112,102,111,1.00,1.08E+02,7.30E+02,,,,,,,,,,,,7015,6978,6935,,0.573938105,6975.923381,0.001207746,6256,5689,5586,5836.393096,,,0.000990828,0.000216918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_259,AR,AR,259.00,AR_1_34,Jun2020,6/15/2020,37,1,AR1,2,A,34,802,,,,,,,50,7.83,,,24.9,0.03,0.09,50,13497,12895,12402,7636,7640,8089,1.00,7.79E+03,1.29E+04,,,,,,,,,,,,144085,134423,112051,,12.69163527,129470.0643,0.030909056,24024,25331,25187,24840.36838,,,0.00494542,0.025963636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_259,AR,AR,259.00,AR_2_34,Jun2020,6/15/2020,37,2,AR2,2,A,34,802,,,,,,,50,7.83,,,25,0.15,0.06,50,5438,5462,5634,3446,3436,3427,1.00,3.44E+03,5.51E+03,,,,,,,,,,,,97437,85143,104347,,10.20610785,95305.42155,0.021998765,18195,18814,18060,18353.4191,,,0.003534302,0.018464463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_259,AR,AR,259.00,AR_3_34,Jun2020,6/15/2020,37,3,AR3,2,A,34,802,,,,,,,50,7.81,,,25.1,0.18,0.09,50,5355,5585,5518,3126,3041,3176,1.00,3.11E+03,5.49E+03,,,,,,,,,,,,71327,88005,108607,,21.21810813,88011.55771,0.020138023,37367,36488,37932,37257.58301,,,0.00775579,0.012382233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_259,AR,AR,259.00,AR_4_34,Jun2020,6/15/2020,37,4,AR4,2,A,34,802,,,,,,,50,7.68,,,25.3,0.16,0.04,50,6003,5815,6282,4216,3953,4080,1.00,4.08E+03,6.03E+03,,,,,,,,,,,,109437,103157,105876,,2.967609897,106125.5945,0.024787807,20163,19697,20084,19980.29131,,,0.003883701,0.020904106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_259,AR,AR,259.00,AR_5_34,Jun2020,6/15/2020,37,5,AR5,2,A,34,802,,,,,,,50,7.57,,,25.4,0.02,0.05,50,60095,59618,59655,43362,43743,41865,1.00,4.30E+04,5.98E+04,,,,,,,,,,,,529808,526724,497784,,3.411112406,517901.9157,0.144009948,25585,27546,24617,25887.67395,,,0.005177392,0.138832556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evian_259,AR,evian,259.00,evian_evian_34,Jun2020,6/15/2020,37,evian,evian,2,A,34,802,,,,,,,,,,,,,,50,8217,8332,8513,6050,5951,6137,1.00,6.05E+03,8.35E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tap_259,AR,tap,259.00,tap_tap_34,Jun2020,6/15/2020,37,tap,tap,2,A,34,802,,,,,,,,9.17,,,24.2,1.4,1.25,50,370,335,341,30,29,26,1.00,2.83E+01,3.49E+02,,,,,,,,,,,,14745,13327,14119,,5.05718574,14051.64074,0.002627573,11706,11128,11537,11454.41314,,,0.002094294,0.000533279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_259,AR,tapres,259.00,tapres_tapres_34,Jun2020,6/15/2020,37,tapres,tapres,2,A,34,802,,,,,,,,9.21,,,24.4,1.49,1.48,50,631,1371,1451,212,187,233,1.00,2.11E+02,1.15E+03,,,,,,,,,,,,121363,114416,110477,,4.779114003,115331.5987,0.027185691,98573,100181,101048,99928.72654,,,0.023186438,0.003999253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_284,AR,AR,284.00,AR_1_35,Jul2020,7/6/2020,40,1,AR1,2,A,35,"1,872",,,,,,,50,7.67,,,24.2,0,0,50,,,,,,,,,,,,,,,,,,,,,203348,180286,172892,,8.583715948,185065.5585,0.045952502,72306,70641,70765,71233.32699,,,0.015924145,0.030028357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_284,AR,AR,284.00,AR_2_35,Jul2020,7/6/2020,40,2,AR2,2,A,35,"1,872",,,,,,,50,7.43,,,24.1,0.09,0.01,50,,,,,,,,,,,,,,,,,,,,,73052,122733,161706,,39.25984277,113180.9144,0.026623552,56337,54519,54119,54983.25592,,,0.011946304,0.014677248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_284,AR,AR,284.00,AR_3_35,Jul2020,7/6/2020,40,3,AR3,2,A,35,"1,872",,,,,,,50,7.89,,,23.9,0.02,0,50,,,,,,,,,,,,,,,,,,,,,66142,58325,72204,,10.65413096,65307.70805,0.014460665,17692,17172,16978,17278.05213,,,0.003305194,0.011155471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_284,AR,AR,284.00,AR_4_35,Jul2020,7/6/2020,40,4,AR4,2,A,35,"1,872",,,,,,,50,7.94,,,23.9,0.03,0,50,,,,,,,,,,,,,,,,,,,,,106144,93100,195147,,44.61727953,124471.2364,0.029587232,21010,19919,16285,18959.51029,,,0.003664088,0.025923145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_284,AR,AR,284.00,AR_5_35,Jul2020,7/6/2020,40,5,AR5,2,A,35,"1,872",,,,,,,50,7.63,,,24,0.01,0.02,50,,,,,,,,,,,,,,,,,,,,,499813,460627,483636,,4.093218271,481088.7336,0.132692906,64568,55088,53614,57559.56678,,,0.012569216,0.12012369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tap_284,AR,tap,284.00,tap_tap_35,Jul2020,7/6/2020,40,tap,tap,2,A,35,"1,872",,,,,,,,8.9,,,24.3,0.43,0.36,50,,,,,,,,,,,,,,,,,,,,,9417,13060,8616,,23.23316553,10194.99802,0.001840295,5879,5585,5552,5670.117147,,,0.000959544,0.000880751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_284,AR,tapres,284.00,tapres_tapres_35,Jul2020,7/6/2020,40,tapres,tapres,2,A,35,"1,872",,,,,,,,8.97,,,24.3,0.45,0.3,50,,,,,,,,,,,,,,,,,,,,,13535,12965,14524,,5.774887947,13659.63225,0.002546332,11532,10154,9835,10481.86879,,,0.001897862,0.00064847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_284,AR,AR,284.00,AR_1_35,Jul2020,7/10/2020,41,1,AR1,2,A,35,"1,872",,,,,,,50,,,,,,,50,11635,12504,10730,8045,8513,8483,1.00,8.35E+03,1.16E+04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_284,AR,AR,284.00,AR_2_35,Jul2020,7/10/2020,41,2,AR2,2,A,35,"1,872",,,,,,,50,,,,,,,50,5375,5475,5799,4937,5151,4892,1.00,4.99E+03,5.55E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_284,AR,AR,284.00,AR_3_35,Jul2020,7/10/2020,41,3,AR3,2,A,35,"1,872",,,,,,,50,,,,,,,50,4389,4689,4831,3551,3599,3111,1.00,3.42E+03,4.64E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_284,AR,AR,284.00,AR_4_35,Jul2020,7/10/2020,41,4,AR4,2,A,35,"1,872",,,,,,,50,,,,,,,50,6082,6252,6361,4006,4023,4431,1.00,4.15E+03,6.23E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_284,AR,AR,284.00,AR_5_35,Jul2020,7/10/2020,41,5,AR5,2,A,35,"1,872",,,,,,,50,,,,,,,50,42234,45491,43212,28623,28147,29876,1.00,2.89E+04,4.36E+04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evian_284,AR,evian,284.00,evian_evian_35,Jul2020,7/10/2020,41,evian,evian,2,A,35,"1,872",,,,,,,,,,,,,,50,6909,6950,6811,4663,4322,4364,1.00,4.45E+03,6.89E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tap_284,AR,tap,284.00,tap_tap_35,Jul2020,7/10/2020,41,tap,tap,2,A,35,"1,872",,,,,,,,,,,,,,50,531,524,537,116,135,133,1.00,1.28E+02,5.31E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_284,AR,tapres,284.00,tapres_tapres_35,Jul2020,7/10/2020,41,tapres,tapres,2,A,35,"1,872",,,,,,,,,,,,,,50,489,493,540,101,127,90,1.00,1.06E+02,5.07E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_308,AR,AR,308.00,AR_1_36,Aug2020,8/3/2020,44,1,AR1,2,A,36,"2,406",,,,,,,50,7.69,,,24.1,0.09,0.08,50,3163,3401,3367,2329,2552,2511,1.00,2.46E+03,3.31E+03,,,,,,,,,,,,24355,27068,33727,,17.14990744,28119.48342,0.005675131,9543,9292,10006,9609.147824,,,0.001723288,0.003951843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_308,AR,AR,308.00,AR_2_36,Aug2020,8/3/2020,44,2,AR2,2,A,36,"2,406",,,,,,,50,7.35,,,24.2,0.02,0.04,50,3100,3089,3150,2160,2262,2327,1.00,2.25E+03,3.11E+03,,,,,,,,,,,,265895,254738,255011,,2.461990173,258496.2655,0.066588923,94079,93883,136391,106403.3059,,,0.024859817,0.041729106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_308,AR,AR,308.00,AR_3_36,Aug2020,8/3/2020,44,3,AR3,2,A,36,"2,406",,,,,,,50,7.9,,,24.1,0.11,0.04,50,6247,6450,6995,4629,4367,4453,1.00,4.48E+03,6.56E+03,,,,,,,,,,,,116849,91700,95696,,13.40227143,100839.1958,0.02342105,23695,,22959,23324.09709,,,0.004611488,0.018809561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_308,AR,AR,308.00,AR_4_36,Aug2020,8/3/2020,44,4,AR4,2,A,36,"2,406",,,,,,,50,7.82,,,24,0.09,0.13,50,6167,6273,6526,4846,4731,4803,1.00,4.79E+03,6.32E+03,,,,,,,,,,,,77126,97849,77521,,14.17102406,83635.79485,0.01902975,18995,33442,,25203.78523,,,0.005025795,0.014003955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_308,AR,AR,308.00,AR_5_36,Aug2020,8/3/2020,44,5,AR5,2,A,36,"2,406",,,,,,,50,7.53,,,24.2,0.05,0.06,50,27711,26034,27049,19570,20705,20020,1.00,2.01E+04,2.69E+04,,,,,,,,,,,,169602,172008,196890,,8.436136792,179088.5244,0.044308083,27447,,27373,27409.97503,,,0.005516407,0.038791675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evian_308,AR,evian,308.00,evian_evian_36,Aug2020,8/3/2020,44,evian,evian,2,A,36,"2,406",,,,,,,,,,,,,,50,9535,9583,9479,6751,6422,6896,1.00,6.69E+03,9.53E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tap_308,AR,tap,308.00,tap_tap_36,Aug2020,8/3/2020,44,tap,tap,2,A,36,"2,406",,,,,,,,8.32,,,24.6,0.64,0.11,50,435,426,410,63,78,90,1.00,7.70E+01,4.24E+02,,,,,,,,,,,,8202,7651,7806,,3.604594627,7882.951198,0.001383255,5965,5935,,5949.981092,,,0.001012255,0.000371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tapres_308,AR,tapres,308.00,tapres_tapres_36,Aug2020,8/3/2020,44,tapres,tapres,2,A,36,"2,406",,,,,,,,8.36,,,24.2,0.61,0.56,50,433,558,582,56,83,87,1.00,7.53E+01,5.24E+02,,,,,,,,,,,,23873,22630,22368,,3.503716101,22947.7214,0.004528962,20160,19824,19684,19888.33337,,,0.003863865,0.000665097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR1_329,AR,AR,329.00,AR_1_37,Aug2020,8/24/2020,47,1,AR1,2,A,37,"2,406",,,,,,,50,7.81,,,25.3,0.07,0.05,50,37496,42841,41318,26159,24430,24789,1.00,2.51E+04,4.06E+04,,,,,,,,,,,,359977,332819,335834,,4.344147246,342664.5487,0.091050542,75642,77781,73924,75765.93632,,,0.017052729,0.073997813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR2_329,AR,AR,329.00,AR_2_37,Aug2020,8/24/2020,47,2,AR2,2,A,37,"2,406",,,,,,,50,7.64,,,25.2,0,0,50,32597,32631,32993,25316,24726,24918,1.00,2.50E+04,3.27E+04,,,,,,,,,,,,172478,164434,165422,,2.620502739,167406.7116,0.041111718,25107,24795,24962,24954.34096,,,0.004970613,0.036141106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR3_329,AR,AR,329.00,AR_3_37,Aug2020,8/24/2020,47,3,AR3,2,A,37,"2,406",,,,,,,50,7.7,,,25.2,0.03,0.01,50,10724,11075,10488,7682,7640,7737,1.00,7.69E+03,1.08E+04,,,,,,,,,,,,183540,153226,154132,,10.57730241,163049.1986,0.039925602,32218,31293,30964,31487.21711,,,0.006434381,0.03349122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR4_329,AR,AR,329.00,AR_4_37,Aug2020,8/24/2020,47,4,AR4,2,A,37,"2,406",,,,,,,50,7.74,,,25.5,0.08,0.04,50,10668,11182,10655,8871,8823,8131,1.00,8.61E+03,1.08E+04,,,,,,,,,,,,160834,228180,161318,,21.4165822,180903.1334,0.044806695,36004,38329,34951,36400.94144,,,0.007558102,0.037248593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR5_329,AR,AR,329.00,AR_5_37,Aug2020,8/24/2020,47,5,AR5,2,A,37,"2,406",,,,,,,50,7.77,,,25.5,0.02,0,50,10556,10550,10361,8436,8167,8517,1.00,8.37E+03,1.05E+04,,,,,,,,,,,,159502,147867,113910,,17.04059583,139016.5209,0.033448871,30977,27299,28694,28950.69958,,,0.005861642,0.027587229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evian_329,AR,evian,329.00,evian_evian_37,Aug2020,8/24/2020,47,evian,evian,2,A,37,"2,406",,,,,,,,,,,,,,50,5655,5745,5490,4041,4039,3823,1.00,3.97E+03,5.63E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tap_329,AR,tap,329.00,tap_tap_37,Aug2020,8/24/2020,47,tap,tap,2,A,37,"2,406",,,,,,,,8.59,,,25.8,0.26,0.02,50,727,792,835,218,265,229,1.00,2.37E+02,7.85E+02,,,,,,,,,,,,10465,10435,9908,,3.051624866,10266.10956,0.001854549,3838,4350,3794,3986.24375,,,0.000648939,0.00120561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
